col_0,col_1,col_2
20265,0,0
27719,9674,0
0,40752,0
8766,14501,0
8571,9058,0
13973,4540,0
0,9539,0
9610,0,0
15598,24591,0
15616,22527,0
8475,12502,0
15081,0,0
0,3826,0
8548,8784,0
7863,10281,0
9308,9922,0
14655,10010,0
11963,8293,0
7972,0,0
15185,0,0
0,8773,0
7907,0,0
8760,8896,0
0,0,0
11727,11324,0
10294,8510,0
8299,8837,0
10087,0,0
8366,9047,0
8925,23162,0
8182,10871,0
0,9610,0
10401,8545,0
8070,0,0
8250,9468,0
0,0,0
8058,0,0
8883,0,0
8163,40683,0
0,8119,0
18709,7755,0
10922,0,0
8694,0,0
24974,9964,0
0,0,0
6697,8906,0
0,0,0
0,0,0
8529,0,0
0,0,0
7658,33699,0
0,15127,0
7686,7889,0
0,0,0
9869,8040,0
0,8684,0
7684,15873,0
12426,10156,0
14079,8792,0
11295,8416,0
8031,0,0
25802,0,0
0,0,0
0,7921,0
0,26736,0
8962,9553,0
10337,9519,0
0,0,0
0,0,0
0,8888,0
9150,8682,0
8576,0,0
0,0,0
8242,0,0
0,0,0
8138,0,0
9431,9177,0
0,8911,0
7966,10759,0
0,0,0
8689,6325,0
8035,0,0
11096,10875,0
0,8830,0
9019,9015,0
8956,9533,0
0,10518,0
8061,8808,0
11251,8275,0
0,0,0
8992,8915,0
7902,10082,0
0,0,0
0,9213,0
24145,10263,0
0,8767,0
24602,8988,0
8196,0,0
11299,9640,0
9737,9448,0
8587,26852,0
0,7690,0
9238,9208,0
9435,28139,0
8512,10217,0
0,0,0
0,0,0
12125,8939,0
0,0,0
0,7828,0
0,0,0
8281,0,0
8420,9250,0
16152,0,0
8593,9924,0
0,9701,0
13742,37513,0
8281,9050,0
10899,9132,0
8826,9810,0
22071,8716,0
15727,8663,0
24625,0,0
9077,9760,0
8644,8735,0
11607,0,0
11590,24972,0
10711,0,0
13748,10929,0
15885,0,0
9539,9142,0
0,11624,0
0,10196,0
10239,10815,0
19079,10154,0
11582,0,0
7837,0,0
0,10429,0
0,0,0
0,14752,0
7662,9834,0
9055,0,0
0,9418,0
10287,26713,0
0,0,0
8563,8924,0
25604,0,0
10141,0,0
8609,39352,0
0,9705,0
8920,0,0
17331,0,0
8512,0,0
0,30251,0
0,40092,0
10035,9063,0
0,0,0
0,9970,0
10453,8866,0
8828,9407,0
8671,0,0
7904,0,0
9469,9152,0
21307,0,0
8805,9452,0
0,22522,0
9461,9725,0
11482,0,0
9068,22840,0
13895,0,0
11003,8982,0
14850,0,0
12699,8934,0
0,0,0
0,0,0
15892,9366,0
8263,10516,0
18423,8798,0
32455,36104,0
14983,10031,0
13371,10059,0
19895,9350,0
9137,9243,0
8199,0,0
9879,35803,0
0,0,0
9594,10790,0
0,0,0
0,12673,0
33894,0,0
7764,0,0
0,0,0
0,9381,0
8054,0,0
0,8797,0
8349,9272,0
10736,8820,0
0,11789,0
15582,9045,0
15654,8815,0
8699,10157,0
20993,43373,0
8711,0,0
8293,8229,0
25777,0,0
8287,8713,0
11333,7679,0
12899,0,0
0,0,0
0,24863,0
7979,10006,0
0,9213,0
10053,9690,0
0,29475,0
7671,9277,0
7914,0,0
15572,0,0
0,0,0
0,9868,0
30929,9442,0
8832,8659,0
0,40113,0
0,0,0
0,0,0
0,9133,0
8060,0,0
9136,8811,0
8062,9344,0
0,0,0
9872,14603,0
0,9443,0
0,9506,0
8012,0,0
8616,9358,0
11558,14746,0
16551,0,0
17425,10123,0
0,9502,0
31212,8910,0
27423,11134,0
8433,23181,0
6497,0,0
0,10092,0
0,7743,0
12419,8937,0
0,0,0
18393,0,0
8062,8453,0
0,9109,0
17763,22683,0
6873,10035,0
7999,9404,0
20434,10104,0
11280,8565,0
7741,9869,0
8325,9387,0
0,0,0
0,33278,0
8527,45004,0
0,0,0
9995,9273,0
0,0,0
36893,0,0
9201,9023,0
10273,0,0
0,0,0
16904,11124,0
8422,0,0
0,9597,0
8457,0,0
7825,8958,0
10048,38148,0
17125,8057,0
0,10957,0
0,0,0
0,0,0
0,27436,0
9265,0,0
10426,0,0
10992,10759,0
7847,24429,0
8427,38596,0
17512,43319,0
7899,16111,0
28435,21087,0
10025,48227,0
9336,9841,0
25556,0,0
8102,17664,0
10920,8959,0
8650,8412,0
9233,8659,0
8710,10152,0
0,0,0
11707,9616,0
0,0,0
8732,38790,0
9290,9173,0
8688,9306,0
0,9318,0
9554,49004,0
8570,9539,0
9210,8073,0
0,0,0
12556,8946,0
11063,20728,0
8087,8982,0
11114,0,0
8164,8906,0
0,8656,0
0,0,0
8807,0,0
16191,0,0
8100,0,0
0,0,0
0,0,0
0,0,0
29595,32178,0
8750,39346,0
8581,10230,0
8654,8557,0
8090,0,0
9021,0,0
9433,0,0
8353,0,0
9584,0,0
7798,18628,0
8226,9513,0
0,0,0
12248,9552,0
8336,9662,0
0,9917,0
7852,8811,0
11321,8749,0
8512,0,0
8567,9715,0
8375,10247,0
33359,8069,0
8575,9149,0
8417,0,0
10993,7927,0
8265,8208,0
0,8207,0
0,0,0
8040,9954,0
8215,11568,0
0,0,0
0,8648,0
10417,8348,0
8512,9725,0
10169,10109,0
0,9345,0
0,14386,0
23527,0,0
21001,20694,0
14272,27089,0
0,9736,0
8080,0,0
8508,9619,0
18747,8169,0
7908,8329,0
0,0,0
0,9121,0
0,0,0
0,8281,0
8095,0,0
8045,12958,0
8369,8926,0
0,46869,0
7797,8424,0
0,0,0
7819,9913,0
14082,10032,0
33024,9845,0
8070,8605,0
0,33872,0
0,7135,0
0,9697,0
24792,0,0
0,0,0
10915,7620,0
8353,0,0
0,0,0
0,10007,0
14824,9778,0
0,0,0
9025,0,0
0,9841,0
8381,9105,0
9469,23546,0
34788,9657,0
8175,9135,0
7866,0,0
8178,0,0
8517,9204,0
0,8724,0
0,9478,0
0,10148,0
9880,10157,0
28950,8739,0
8196,0,0
8598,0,0
10660,0,0
9414,0,0
0,10218,0
0,0,0
16625,0,0
8821,0,0
14638,8146,0
8327,10288,0
8702,10463,0
0,26096,0
8589,9666,0
10846,9453,0
21381,0,0
8591,9763,0
0,8096,0
8166,8212,0
0,0,0
29807,9540,0
9701,0,0
0,12282,0
8450,10373,0
0,10327,0
10352,11854,0
8153,11616,0
0,10278,0
8886,21403,0
8168,10304,0
23959,0,0
9223,0,0
27375,0,0
8458,19725,0
0,9719,0
21746,8575,0
0,9268,0
0,30362,0
10788,0,0
0,9534,0
8982,9822,0
11178,0,0
9704,19198,0
10195,0,0
8755,9709,0
8409,9101,0
8990,6328,0
10920,26137,0
20500,9495,0
19106,9474,0
25981,8989,0
0,9447,0
7686,9049,0
0,9845,0
0,22661,0
0,7033,0
9652,9285,0
18425,8459,0
9364,0,0
0,0,0
8461,9707,0
8788,22744,0
8595,4554,0
8966,8809,0
9269,10127,0
0,14334,0
10039,9040,0
0,0,0
11606,9767,0
8986,8874,0
11566,0,0
32916,0,0
0,0,0
0,0,0
22175,8991,0
7980,0,0
35829,0,0
8396,9992,0
16607,9002,0
9930,8248,0
0,0,0
18130,0,0
11193,9882,0
14039,24353,0
19450,8907,0
28826,0,0
8601,0,0
16243,10329,0
12521,8787,0
0,0,0
9895,9016,0
10619,0,0
8810,0,0
8254,9437,0
37671,8997,0
0,0,0
8457,9821,0
8174,8306,0
10192,9020,0
8709,0,0
20691,13710,0
28063,0,0
0,9422,0
11697,0,0
0,26789,0
9701,6783,0
19998,11519,0
9319,9124,0
0,9411,0
0,10263,0
10667,0,0
0,8621,0
9362,39487,0
0,8544,0
0,0,0
13305,8742,0
8481,8696,0
8186,0,0
8674,37341,0
0,9744,0
13326,0,0
18176,0,0
8584,49769,0
8499,9833,0
8271,8957,0
0,9675,0
0,46995,0
0,0,0
0,11717,0
0,8835,0
10269,5899,0
0,10171,0
11385,0,0
0,8774,0
0,0,0
0,8051,0
0,8662,0
0,0,0
26007,7611,0
0,10040,0
17342,27294,0
8063,9702,0
8012,0,0
0,0,0
7791,0,0
14537,11969,0
0,0,0
0,11314,0
22566,0,0
0,30156,0
0,10507,0
0,11967,0
7430,8800,0
8080,8858,0
0,39452,0
0,7704,0
7269,0,0
0,10275,0
0,0,0
8282,0,0
17115,8408,0
19115,9080,0
21475,48194,0
19360,10771,0
11863,0,0
8101,8725,0
8305,9753,0
0,9644,0
0,9531,0
10788,0,0
8942,8639,0
15132,9859,0
0,0,0
7779,9851,0
0,7367,0
0,0,0
21803,10007,0
22077,9001,0
17285,9718,0
0,9564,0
7930,8960,0
9828,9459,0
38000,0,0
0,9112,0
7681,8682,0
8398,0,0
13959,10111,0
0,0,0
7888,8157,0
21337,0,0
8653,29817,0
20271,21431,0
0,41767,0
0,9050,0
14972,23506,0
8460,8773,0
0,48930,0
8195,9683,0
7642,10072,0
0,10549,0
10028,9387,0
8143,6870,0
8660,0,0
0,9609,0
21707,9064,0
10013,0,0
28073,7223,0
0,0,0
0,0,0
8439,45610,0
7966,8691,0
0,9541,0
0,9811,0
0,9831,0
6901,0,0
8860,0,0
26566,0,0
7748,0,0
8146,8978,0
0,8758,0
0,0,0
7824,0,0
8617,0,0
7779,9495,0
9930,9580,0
0,0,0
0,10230,0
0,0,0
20974,8786,0
8746,9489,0
8385,9707,0
11486,29454,0
0,9670,0
20504,9616,0
10103,9626,0
8239,9485,0
8095,42954,0
14294,0,0
8606,0,0
0,7933,0
8238,9728,0
8210,8164,0
8672,10502,0
34124,9548,0
9824,8948,0
0,27334,0
0,9303,0
11021,7538,0
8354,27533,0
0,8678,0
9920,9141,0
8854,9055,0
24359,9386,0
0,0,0
9182,9461,0
19295,10072,0
8781,9964,0
0,0,0
8732,8401,0
0,16899,0
0,0,0
30174,29984,0
18110,0,0
11390,9056,0
8581,9635,0
8349,0,0
0,8928,0
11515,0,0
0,0,0
8158,11836,0
8749,10027,0
8342,8840,0
8484,9456,0
0,8416,0
19354,0,0
0,0,0
0,9779,0
11037,8856,0
23852,43285,0
11833,26982,0
8296,25782,0
0,0,0
0,0,0
0,8578,0
7997,0,0
0,0,0
8611,9843,0
7959,0,0
0,10719,0
11809,0,0
11685,0,0
12363,23785,0
0,47238,0
10112,49617,0
8754,8482,0
0,0,0
9379,0,0
9771,0,0
18819,41281,0
0,9989,0
0,17852,0
7224,9802,0
0,0,0
9527,8992,0
11140,9917,0
0,0,0
10238,0,0
8162,41264,0
8831,9455,0
7773,0,0
0,8979,0
7969,8824,0
28334,0,0
8101,0,0
27768,9403,0
0,44003,0
27328,9266,0
8643,8162,0
8146,9866,0
0,9386,0
7825,9345,0
12460,0,0
21369,15833,0
26965,0,0
8224,8695,0
0,10275,0
0,8415,0
10874,9854,0
34771,0,0
0,31144,0
9544,10221,0
7622,9051,0
8237,9899,0
34347,8525,0
8255,10196,0
0,8110,0
0,33720,0
13961,0,0
22810,0,0
8353,33818,0
10974,0,0
0,0,0
9666,20070,0
18413,8829,0
8590,9399,0
8357,8683,0
20232,0,0
24367,0,0
23550,8937,0
0,10171,0
7588,8693,0
0,19601,0
0,9230,0
7767,9274,0
8450,8880,0
8241,9538,0
8194,0,0
0,8382,0
11473,0,0
9908,10613,0
8974,0,0
9604,9770,0
8563,9624,0
21041,37957,0
16140,31896,0
8138,9920,0
16977,35656,0
8782,0,0
0,27739,0
8090,0,0
0,0,0
12530,0,0
7810,9138,0
12968,0,0
0,0,0
9576,25892,0
18673,8697,0
0,30863,0
16400,8309,0
17861,0,0
9219,0,0
8811,9841,0
25222,0,0
13575,13539,0
36861,9719,0
9886,0,0
7727,9066,0
8421,8810,0
11758,0,0
21199,0,0
8514,8013,0
8488,9960,0
0,7800,0
24081,9459,0
23175,9015,0
11263,8949,0
0,9241,0
10766,22360,0
8930,10652,0
0,9633,0
7760,10865,0
8593,46463,0
12106,8543,0
27467,0,0
0,10237,0
8169,9752,0
34018,9458,0
9249,9164,0
19517,8639,0
0,9838,0
0,9324,0
8489,8033,0
0,29242,0
8127,9363,0
18906,9506,0
7760,0,0
8011,46977,0
0,0,0
9625,9124,0
0,10097,0
8998,25167,0
8049,0,0
0,9036,0
9256,45237,0
11837,0,0
8861,0,0
8016,0,0
9445,8473,0
8802,0,0
8543,50404,0
11569,10117,0
0,8902,0
7903,0,0
29826,10067,0
9479,0,0
12458,0,0
0,9223,0
10866,9917,0
0,0,0
10527,9565,0
8320,8705,0
7822,10145,0
12089,0,0
29491,9168,0
9004,9848,0
35715,8906,0
0,8823,0
8231,8369,0
23564,8945,0
0,39453,0
0,0,0
0,0,0
0,0,0
0,0,0
29251,9965,0
10029,0,0
28516,27116,0
18908,0,0
7658,8716,0
16061,0,0
0,0,0
9193,0,0
8522,8185,0
10263,0,0
23863,8005,0
0,9164,0
10106,0,0
9516,8876,0
8847,35393,0
11285,10232,0
0,0,0
27404,0,0
9758,9336,0
0,0,0
8186,0,0
18731,9528,0
0,0,0
0,8220,0
0,39033,0
8700,37084,0
32167,9845,0
0,10352,0
19662,9419,0
9982,9722,0
0,10669,0
0,0,0
9515,30534,0
8468,7996,0
28957,0,0
0,9815,0
7973,11069,0
9069,8020,0
11581,0,0
9429,0,0
15152,8399,0
0,11221,0
9815,9911,0
9295,9993,0
0,47057,0
0,0,0
8185,9831,0
0,8763,0
0,0,0
25065,9973,0
28692,10023,0
0,9196,0
0,0,0
10061,9299,0
0,0,0
7928,9084,0
15899,0,0
0,8102,0
12980,8784,0
7872,9989,0
14401,10563,0
0,0,0
8583,14032,0
7670,9678,0
9425,0,0
26606,0,0
9130,8686,0
7816,0,0
8010,9613,0
8196,9208,0
17424,48268,0
12464,9919,0
8358,0,0
7954,10095,0
7753,10529,0
22159,10002,0
0,8607,0
12856,0,0
14417,0,0
20642,8829,0
8570,19680,0
0,0,0
14334,9085,0
0,8356,0
18608,9865,0
0,50465,0
8236,10204,0
0,9317,0
10533,8913,0
9186,0,0
8263,15688,0
8939,10225,0
10963,49645,0
19377,9627,0
20418,9661,0
18745,9592,0
0,46966,0
0,8816,0
11535,9051,0
8346,9920,0
10432,0,0
9528,0,0
24450,7969,0
14831,9705,0
7691,10266,0
27056,9178,0
8506,8798,0
12412,31278,0
0,9285,0
0,9037,0
0,10095,0
7671,8509,0
23928,9833,0
0,9176,0
7815,7942,0
0,9537,0
8291,9484,0
0,0,0
8028,0,0
7749,0,0
13852,19727,0
21238,12421,0
0,9490,0
11199,0,0
0,46814,0
15296,9358,0
8134,9225,0
12123,8844,0
8690,10364,0
8704,15246,0
8522,10184,0
0,10617,0
27068,9646,0
8486,0,0
0,0,0
0,0,0
0,9059,0
0,9808,0
0,10364,0
7614,12594,0
10513,0,0
0,16691,0
8376,9975,0
0,9113,0
0,0,0
13021,0,0
11222,28693,0
14164,0,0
16368,0,0
9830,29565,0
0,10176,0
8270,0,0
15119,0,0
0,29821,0
0,8642,0
0,8603,0
9612,35553,0
0,0,0
0,0,0
8218,9748,0
11595,8963,0
8213,8026,0
0,0,0
8547,32551,0
8273,0,0
12103,10135,0
8439,0,0
7491,0,0
0,8160,0
10564,37764,0
0,0,0
24584,26996,0
13511,10080,0
0,9488,0
0,8705,0
26939,9727,0
9382,7100,0
9969,0,0
9237,29090,0
10233,8368,0
8708,0,0
7997,10780,0
16260,8815,0
0,30388,0
0,10823,0
10460,8671,0
8933,0,0
0,10803,0
11935,0,0
8616,0,0
0,8634,0
0,0,0
9028,0,0
0,8344,0
8190,0,0
9217,9925,0
0,24602,0
12884,9584,0
0,9399,0
8378,9260,0
8080,8956,0
0,9284,0
0,8724,0
0,9121,0
11585,0,0
0,0,0
9069,0,0
0,30654,0
0,0,0
8381,0,0
0,9663,0
9913,8797,0
23569,25503,0
8850,8082,0
0,28113,0
7915,9128,0
29298,9316,0
9636,0,0
19066,0,0
9204,26054,0
8398,14746,0
14259,32482,0
0,9756,0
0,9579,0
8886,6020,0
0,8239,0
8629,0,0
0,0,0
0,36530,0
0,10104,0
9085,5878,0
13570,8990,0
0,9070,0
11576,35149,0
8275,0,0
12606,9984,0
0,0,0
0,10543,0
0,38993,0
30543,9183,0
8743,0,0
7298,9549,0
9148,8693,0
8944,8708,0
9409,9282,0
0,10195,0
9019,0,0
8744,8981,0
10877,9885,0
11676,0,0
8544,0,0
0,8818,0
0,44935,0
0,0,0
0,0,0
25760,10025,0
10283,13115,0
19617,36391,0
0,8879,0
22068,0,0
8185,9158,0
0,10107,0
0,9793,0
8160,8706,0
25873,8910,0
13950,36275,0
32779,8372,0
0,0,0
0,8816,0
12472,0,0
0,8480,0
24708,8726,0
8099,9129,0
11743,44320,0
9473,12315,0
22349,7775,0
12593,31628,0
0,8834,0
8152,0,0
9458,0,0
0,10315,0
9491,9615,0
23319,13286,0
0,8935,0
0,0,0
8250,9817,0
8549,8912,0
14489,0,0
0,0,0
9719,0,0
0,9722,0
13366,22348,0
0,5196,0
11277,10860,0
0,0,0
0,8063,0
0,0,0
19014,0,0
0,8882,0
0,0,0
0,9201,0
0,0,0
0,26434,0
0,10618,0
12971,0,0
25592,23347,0
8649,0,0
0,0,0
9614,10050,0
30011,8875,0
0,8306,0
8482,8968,0
10274,9337,0
30504,34515,0
8430,10235,0
12508,19539,0
9381,8745,0
9946,0,0
8264,9881,0
27001,10051,0
10534,8768,0
37161,0,0
0,8145,0
0,10218,0
0,0,0
0,26114,0
10369,25555,0
11548,0,0
0,9156,0
8143,10317,0
8112,0,0
0,8395,0
8699,14812,0
8292,0,0
7955,25240,0
20004,0,0
16934,8579,0
18234,0,0
16644,0,0
9377,38508,0
15698,9502,0
7952,9261,0
0,23203,0
8436,31026,0
7963,10326,0
8147,0,0
8197,0,0
9441,34124,0
0,0,0
8816,19940,0
11198,0,0
9031,10613,0
8192,0,0
9384,8824,0
10157,29877,0
8703,12967,0
20859,29375,0
9391,0,0
0,9038,0
20531,10129,0
11414,30713,0
0,0,0
27544,0,0
0,8950,0
0,0,0
12144,0,0
8960,41730,0
23804,0,0
7937,9621,0
8211,9395,0
8197,9068,0
12395,0,0
12489,8934,0
8789,9639,0
25563,0,0
24285,0,0
0,0,0
0,0,0
9675,10177,0
10443,10310,0
8326,0,0
0,0,0
11755,9548,0
9481,8840,0
8302,0,0
8008,9051,0
0,8989,0
26745,25546,0
7730,10653,0
18093,9717,0
38180,0,0
0,8117,0
0,9542,0
8111,0,0
9136,30292,0
13902,0,0
9380,10341,0
15098,26643,0
8038,0,0
8829,0,0
23618,0,0
8892,0,0
0,0,0
8324,46830,0
7740,8814,0
23828,0,0
24940,21675,0
31641,8529,0
30956,8982,0
16710,0,0
8006,8880,0
8254,0,0
9016,8908,0
21736,8874,0
15261,8202,0
0,9111,0
8092,7041,0
11425,0,0
20886,44840,0
8511,9760,0
0,8535,0
10144,35113,0
0,10183,0
0,9877,0
9684,10383,0
0,9421,0
9046,0,0
0,9121,0
10540,9556,0
9419,0,0
9000,10886,0
0,0,0
8881,0,0
27773,0,0
10236,0,0
8068,0,0
11931,9771,0
0,0,0
16777,9760,0
0,10040,0
8268,9460,0
0,9447,0
0,8892,0
7633,44828,0
0,38921,0
8686,0,0
14963,9225,0
8856,0,0
13819,0,0
15452,35866,0
34823,9327,0
17670,0,0
7572,9389,0
22538,8980,0
8299,9483,0
0,9227,0
9104,8735,0
0,0,0
8703,0,0
0,0,0
8603,8998,0
8897,9695,0
8103,0,0
8181,9629,0
14117,8207,0
9599,6599,0
29952,0,0
0,0,0
0,9706,0
0,0,0
10429,7613,0
7835,8911,0
12142,0,0
8626,0,0
8913,0,0
23064,0,0
17908,38374,0
0,8720,0
8326,0,0
8127,15415,0
29433,0,0
8339,0,0
8077,10102,0
0,0,0
10313,7405,0
0,9713,0
22733,10059,0
8497,8524,0
0,8858,0
0,9045,0
10118,8909,0
39679,10284,0
9828,0,0
16099,25989,0
23340,10200,0
0,0,0
12912,0,0
0,20601,0
8170,8869,0
7878,8988,0
17756,0,0
17085,9480,0
0,0,0
8241,8177,0
9774,0,0
8039,10092,0
9399,0,0
0,9593,0
10983,7712,0
8031,9087,0
11757,36022,0
8968,22372,0
11401,0,0
26932,0,0
15168,9558,0
0,0,0
9341,0,0
8424,8855,0
7892,26004,0
8104,18602,0
0,10839,0
0,0,0
7804,9078,0
13390,37809,0
8436,9870,0
10599,13509,0
10950,8657,0
0,0,0
7834,0,0
10582,19896,0
8443,9601,0
7662,0,0
32415,8073,0
0,9787,0
0,9535,0
0,0,0
0,37510,0
0,10532,0
8179,8652,0
7901,7454,0
0,0,0
8680,7998,0
0,9384,0
9873,0,0
8231,9173,0
7718,9171,0
0,8971,0
10597,0,0
8736,0,0
8205,0,0
7364,0,0
9012,6110,0
0,0,0
0,8984,0
0,8172,0
8094,10095,0
8308,10037,0
0,0,0
8449,10060,0
0,10691,0
7853,10312,0
0,0,0
10544,0,0
11228,9030,0
8264,14362,0
0,0,0
7786,0,0
10556,0,0
0,9518,0
9936,48540,0
25992,8969,0
20439,9331,0
8865,9212,0
0,8180,0
26806,0,0
0,9731,0
15727,0,0
33666,9137,0
9896,8985,0
16225,10485,0
7401,8854,0
0,11649,0
0,32947,0
10163,0,0
10170,26946,0
0,9397,0
15817,0,0
0,9882,0
12313,10214,0
19109,9831,0
0,7932,0
0,48862,0
18944,0,0
17750,0,0
29851,30787,0
30919,14782,0
8268,8686,0
23761,10547,0
11111,10471,0
12577,10985,0
9859,9515,0
12143,8022,0
0,8516,0
8974,9451,0
22208,10457,0
0,10114,0
8335,10280,0
10029,15234,0
7553,9690,0
0,9846,0
0,0,0
8517,0,0
9270,7890,0
0,0,0
0,9737,0
39660,9625,0
8952,0,0
8077,9001,0
0,7700,0
8358,9256,0
9297,17025,0
9277,38856,0
8781,11505,0
9754,8940,0
8614,29423,0
11109,10214,0
7583,0,0
0,12655,0
0,9374,0
0,10145,0
0,0,0
0,30454,0
0,0,0
8430,0,0
0,0,0
6099,8328,0
0,0,0
7977,8403,0
8710,36365,0
8163,6705,0
15591,33462,0
11415,10875,0
8847,0,0
7633,10639,0
9121,41066,0
8216,0,0
7805,0,0
21424,9728,0
8517,0,0
10895,0,0
7699,9184,0
0,23643,0
8307,8632,0
0,8528,0
11842,49514,0
0,0,0
8778,0,0
10116,8755,0
0,8853,0
0,9650,0
8612,0,0
18671,9638,0
8338,8460,0
9894,43185,0
10938,9327,0
18404,0,0
11708,0,0
21312,0,0
8900,8612,0
8874,9619,0
22019,9190,0
8302,9405,0
8756,9667,0
7744,0,0
0,10460,0
9200,0,0
8434,7289,0
11021,0,0
0,0,0
19930,9698,0
11652,0,0
23531,10501,0
8498,0,0
8918,9805,0
0,0,0
7991,9287,0
10285,18858,0
8738,10886,0
8995,21897,0
13601,0,0
0,8339,0
20816,0,0
10279,0,0
8443,9323,0
15540,9215,0
22550,0,0
0,9000,0
22101,9368,0
8109,0,0
0,12413,0
14696,9463,0
0,10092,0
9609,9432,0
9197,10399,0
0,8389,0
8776,8055,0
7665,8713,0
8011,0,0
0,0,0
0,9294,0
29480,14624,0
18851,31388,0
9521,8882,0
23139,0,0
9727,14196,0
13753,6467,0
0,0,0
8409,9813,0
10170,0,0
0,0,0
27247,9450,0
20022,0,0
0,9767,0
11611,10455,0
0,0,0
0,13090,0
37614,0,0
0,8718,0
0,8909,0
0,0,0
0,9238,0
7978,35345,0
16628,0,0
0,9847,0
7861,0,0
7986,0,0
9801,9003,0
10679,0,0
8992,30040,0
0,9971,0
0,17333,0
0,27289,0
0,8868,0
8715,8576,0
0,42200,0
0,9827,0
9458,9793,0
0,0,0
8800,47324,0
8044,0,0
0,9833,0
22068,37524,0
9148,9863,0
9182,9054,0
0,0,0
8174,11094,0
12066,8264,0
8667,0,0
8051,0,0
7513,10238,0
12696,0,0
7747,9975,0
8114,0,0
12377,0,0
32523,0,0
0,8900,0
0,9349,0
0,25738,0
0,43310,0
20325,16072,0
0,9820,0
8439,0,0
15510,10503,0
20897,9486,0
9487,0,0
30681,0,0
10708,10153,0
0,9447,0
0,8861,0
0,0,0
20208,8412,0
0,8207,0
24911,0,0
0,0,0
8187,8473,0
0,18006,0
26525,0,0
10746,10100,0
7908,9728,0
16864,0,0
9482,8513,0
0,0,0
9497,9884,0
9094,42514,0
9732,8736,0
10050,0,0
0,0,0
17180,9107,0
7921,0,0
9417,8812,0
20004,28851,0
0,7845,0
9783,8573,0
22600,0,0
0,8839,0
8831,0,0
9680,7260,0
20331,8982,0
8326,0,0
35311,0,0
21627,8871,0
8945,8839,0
0,8936,0
8049,0,0
0,0,0
0,10014,0
0,9607,0
7472,9019,0
0,22788,0
8132,7629,0
26299,50002,0
0,11088,0
8310,11075,0
13873,39268,0
7650,11699,0
19494,0,0
0,0,0
10938,41911,0
0,0,0
0,0,0
11478,9997,0
0,8685,0
7996,9599,0
7611,0,0
0,43692,0
11125,0,0
0,9488,0
12319,9025,0
8314,0,0
0,0,0
15180,0,0
8294,9783,0
13742,48500,0
0,0,0
7961,0,0
8137,9073,0
9905,34309,0
0,10797,0
9152,39168,0
0,9593,0
23156,0,0
11249,20578,0
8335,9132,0
0,1805,0
20592,30135,0
9432,7068,0
8834,7739,0
23997,8775,0
17207,8563,0
0,8776,0
7379,9270,0
8054,10095,0
0,13195,0
11376,39702,0
8543,10615,0
14319,0,0
29819,9066,0
8899,0,0
0,9018,0
9318,11352,0
0,0,0
7882,34301,0
10634,0,0
0,9125,0
7294,32516,0
24471,9570,0
18412,0,0
14082,21571,0
0,10177,0
14212,7917,0
0,8930,0
8252,0,0
17285,10114,0
8426,9044,0
0,8899,0
8099,9551,0
0,10022,0
33117,19020,0
23465,9873,0
11897,8505,0
10414,0,0
8495,8776,0
17773,0,0
0,8976,0
8335,8635,0
0,10317,0
23945,8082,0
12960,30967,0
0,11980,0
0,15230,0
8925,0,0
0,8513,0
8351,0,0
8248,9896,0
9384,9604,0
11096,9405,0
16840,30843,0
9262,0,0
9225,0,0
8481,9044,0
8156,9571,0
8555,8428,0
10984,0,0
10393,0,0
0,0,0
17340,9102,0
8438,0,0
7866,42221,0
0,10347,0
0,9906,0
0,7332,0
11417,0,0
0,0,0
9500,0,0
19393,15192,0
9543,19103,0
0,0,0
10119,10863,0
22667,21108,0
19606,8896,0
0,27824,0
0,0,0
28563,10060,0
20650,9544,0
7459,29141,0
7505,0,0
8646,0,0
10843,9316,0
9341,28055,0
11766,0,0
7975,0,0
8935,0,0
8389,31899,0
8204,23862,0
0,10603,0
18477,9705,0
8500,10432,0
10556,8624,0
8290,10644,0
0,46848,0
22500,8679,0
9394,32987,0
9270,8122,0
0,8425,0
0,0,0
18224,8637,0
6450,9312,0
7910,9415,0
7933,0,0
10260,0,0
0,10630,0
9129,9804,0
0,10246,0
0,9953,0
0,0,0
10423,0,0
9021,38342,0
10576,11182,0
8934,0,0
9153,9197,0
0,35380,0
8161,0,0
0,0,0
10336,0,0
8444,0,0
0,0,0
0,9703,0
13546,9754,0
0,8674,0
8230,9269,0
8346,9115,0
8535,10033,0
8209,0,0
9689,9905,0
14679,9661,0
7171,0,0
12222,0,0
18254,9656,0
16227,0,0
0,9035,0
0,0,0
8318,9627,0
13327,0,0
8347,0,0
0,11524,0
18133,9806,0
0,0,0
0,8935,0
0,7512,0
8717,9700,0
0,9908,0
0,9905,0
0,8367,0
0,8132,0
8459,0,0
22626,8442,0
0,0,0
8215,10774,0
22116,0,0
24276,0,0
8961,0,0
0,9621,0
9276,9106,0
8847,34169,0
9811,0,0
7164,50947,0
8578,0,0
0,5911,0
0,8160,0
8094,10241,0
8290,11038,0
8671,8706,0
0,0,0
10169,51669,0
8076,0,0
0,9123,0
11021,10073,0
0,7502,0
21739,9511,0
9563,9597,0
8253,0,0
7758,0,0
0,0,0
11819,6675,0
23219,28166,0
0,8811,0
8651,18161,0
0,0,0
34231,30077,0
0,9132,0
9105,0,0
7457,8984,0
0,0,0
10465,10520,0
0,12754,0
0,9454,0
